gene_id,logFC.diagBPD...diagCTL,logFC.diagMDD...diagCTL,logFC.diagSCZ...diagCTL,logCPM,F,PValue,FDR
ENSG00000271590,1.4589978724840929,0.06392123817804697,0.9212886451424139,0.37183955923860496,13.013347045989937,3.2635077071876695e-7,5.59617362723325e-4
ENSG00000225972,-4.12000378192437,-3.39303464715069,-0.44098430522243487,3.789635047839783,12.978256614670633,3.3853187046305794e-7,5.59617362723325e-4
ENSG00000214290,0.5138879403693791,-0.1278218254838103,0.5998630858233415,0.624472603997631,12.861783813083418,3.8238940857119433e-7,5.899758721708766e-4
ENSG00000175730,0.7853907997659747,0.08936902185112414,0.6783368365178013,0.1644299736398096,12.791292312398904,4.117053317895832e-7,5.955060308503953e-4
ENSG00000270880,0.9398330872532163,-0.28958573308449187,0.10491597836145801,-1.4104221435074527,12.711449361224874,4.4769110051680654e-7,6.094655964270855e-4
ENSG00000218227,1.3919781886544536,-0.014635647154368794,0.9934594672308027,1.2874914947246212,12.568654811038499,5.20248501431748e-7,6.588371008105054e-4
ENSG00000200090,1.0315980454888756,-0.2393260916396111,0.6694554553709197,-1.5903512196733756,12.469819784386237,5.773942144911844e-7,6.588371008105054e-4
ENSG00000213411,0.9444438986822911,0.17312159436596466,1.7295519285404068,1.3351196171326292,12.39590283604468,6.242842169735341e-7,6.588371008105054e-4
ENSG00000181019,0.21665109102509483,-0.05443073675562971,0.8116523929714912,2.7594080687078417,12.36464519162736,6.452639415442534e-7,6.588371008105054e-4
ENSG00000261529,1.2269579908312025,-4.66005665947058e-4,1.1188215584291017,3.665219903618943,12.358939346334424,6.491705172846661e-7,6.588371008105054e-4
ENSG00000263050,1.1883458296734708,0.023404720519863722,0.31199329552761085,0.30207433391659894,12.286308759438576,7.010573469271072e-7,6.588371008105054e-4
ENSG00000177337,1.1058847330031545,0.052028026833636123,1.0609595688477005,2.196423070838024,12.274948093482863,7.09547594678364e-7,6.588371008105054e-4
ENSG00000116039,0.9728275288514773,-0.05254120794560327,0.7822026658710577,-0.2988650437533583,12.272086890259876,7.117023514783145e-7,6.588371008105054e-4
ENSG00000132840,0.36914873416428423,-0.07050723557523457,0.5260182678260751,1.381675518858536,12.180725853963489,7.841294551578037e-7,6.979656915660404e-4
ENSG00000225192,1.0823077843260827,-0.25977098129192844,0.654166412557004,-1.0934974538333173,12.03021308307078,9.202364158614482e-7,7.887789397141295e-4
ENSG00000144648,0.15096014906925312,-0.4665077416014202,0.36126767813104327,-0.4494830237626145,11.991196619059522,9.592977090677306e-7,7.92893817176946e-4
ENSG00000237212,0.8035833921868244,-0.03900334980322082,0.7315293171638536,-0.9759980437458287,11.943149734893487,1.0097313237319308e-6,8.058004146595887e-4
ENSG00000224117,0.7352227374709166,0.09660515345516878,1.7099791282511776,-0.9841056541667145,11.884418857886553,1.0750685714897222e-6,8.293437316662213e-4
ENSG00000267163,0.9668622709979233,0.17091637662105097,0.951539028699467,-0.5883029093330043,11.840182934775768,1.1271133712628035e-6,8.414446693914535e-4
ENSG00000257897,0.8578090944053419,-0.16067673014509504,0.7334769305641943,-1.1346469220119706,11.79175450557609,1.1870424895475914e-6,8.584913854874971e-4
ENSG00000250197,1.094918541026354,-0.3495525895522233,0.8427789300787711,-1.5876741690433391,11.725129716939302,1.2748380381024105e-6,8.753086360266805e-4
ENSG00000270190,1.6911380913577727,0.36834558090395786,1.1731269207831907,-1.5358498963462368,11.623828216929958,1.421195698564162e-6,8.753086360266805e-4
ENSG00000252118,1.7041165235068938,-0.10030917763354727,1.2381730183352642,-1.6060795425582406,11.619643871429625,1.427596859296675e-6,8.753086360266805e-4
ENSG00000273302,0.9459304651393835,-0.05256994376228623,0.9076738942302689,0.33662994071766833,11.551145632653773,1.5366641927535704e-6,8.753086360266805e-4
ENSG00000226766,1.2871308759718791,0.13796903922655748,1.431763986276697,-0.8905111070638766,11.515571928589724,1.5966204622449954e-6,8.753086360266805e-4
ENSG00000241400,1.5469596708952638,0.048775574728842586,1.1367652741045424,-1.8226337424317343,11.506379134127037,1.6124981767424659e-6,8.753086360266805e-4
ENSG00000271461,0.8879202516929805,-0.10873393250060845,0.8860482519818049,1.093223542318141,11.476639803121698,1.6649746888678835e-6,8.753086360266805e-4
ENSG00000213896,1.4888207031228464,0.10225547126959708,1.5931465726472176,-0.36048540945732027,11.467882709052756,1.6807562958364044e-6,8.753086360266805e-4
ENSG00000266538,1.0856975688130992,-0.06149669595461136,1.0277129475035371,0.05631801184542796,11.416296098808274,1.7768678069510037e-6,8.753086360266805e-4
ENSG00000230793,1.2594501386733905,0.022533572445586788,1.1425637849861943,0.28977745117566345,11.411772142051987,1.7855591385140869e-6,8.753086360266805e-4
ENSG00000248483,0.8067998848860315,-0.040491531191466645,0.8288241587984139,-0.16035071897957853,11.378958450703063,1.849910777909336e-6,8.753086360266805e-4
ENSG00000170703,0.6568728629274,0.11678723883656544,0.6517199430083017,0.09284479712888942,11.374084699542601,1.8596684104806735e-6,8.753086360266805e-4
ENSG00000124440,0.6970994489216463,0.020368200416860344,1.0302976769727088,4.924081122182687,11.372288427797521,1.8632779009497995e-6,8.753086360266805e-4
ENSG00000183066,0.5778332482865637,0.010406712092472086,0.706670070191638,1.1318021824642852,11.361973121545148,1.8841444941789397e-6,8.753086360266805e-4
ENSG00000232489,0.772358802684339,0.1515964155215139,1.7276442195707713,0.9242736513594707,11.358006079304115,1.8922325940719234e-6,8.753086360266805e-4
ENSG00000231646,0.8355819421669635,-0.5844581294597362,0.33211273036807204,-2.152170364049547,11.352289681875824,1.9039495901271138e-6,8.753086360266805e-4
ENSG00000143190,0.26954153960419713,-0.14332922066555578,0.24165865035695402,5.404284402700021,11.330473740497245,1.9493497810187014e-6,8.753086360266805e-4
ENSG00000237161,0.8181293905437194,-0.06635181889043915,0.915163356853578,0.6382314113210649,11.328812115182208,1.952852607394755e-6,8.753086360266805e-4
ENSG00000236262,1.5311126730890132,0.13650922414570832,0.8940321903852988,-0.5119334284513402,11.310362415774957,1.992179629627396e-6,8.753086360266805e-4
ENSG00000261170,1.3947320584100142,0.4377167346097485,1.9277746438445087,-0.641909725400245,11.303467317627419,2.007083433751282e-6,8.753086360266805e-4
ENSG00000200164,1.654561200967603,0.2261567089359956,1.024561735030525,-1.5147694427469531,11.29539237821406,2.0246820010327066e-6,8.753086360266805e-4
ENSG00000245534,0.7481279985312396,-0.22348798014700838,0.7838951068382884,-0.7704600646770026,11.26128032065474,2.100778551316451e-6,8.753086360266805e-4
ENSG00000199804,0.9256367394593118,0.1408275877953288,0.9536827656950754,-1.5320812768374918,11.23698996154749,2.1567362326791025e-6,8.753086360266805e-4
ENSG00000258881,1.3811976802130836,0.26928951748473345,1.3288800725864158,-0.7295444629518335,11.233435871702007,2.1650502345714676e-6,8.753086360266805e-4
ENSG00000225527,0.8722142634076046,-0.12108943648915328,0.748684209025423,-0.6180376897585315,11.211515373562738,2.2170552909937375e-6,8.753086360266805e-4
ENSG00000241288,0.8165105728962866,-0.05377242784817096,0.6066445353593676,2.0464238832242643,11.200070515195687,2.2447115509239355e-6,8.753086360266805e-4
ENSG00000230732,0.8769656627598684,-0.21432133641018178,0.5603596800129933,0.25528531724386483,11.191677535199766,2.2652162358808398e-6,8.753086360266805e-4
ENSG00000240692,1.2366472561608737,0.09599826628121688,1.020478376660673,-0.8255700199780689,11.176554369978064,2.3026463683625985e-6,8.753086360266805e-4
ENSG00000224822,1.035465859837888,-0.01183918301590433,1.2466336833216187,-0.0017876317505945104,11.174761069890987,2.3071264225738888e-6,8.753086360266805e-4
ENSG00000265115,1.108423504583865,-0.02982880342486867,1.0805702204162821,-0.10822179096836473,11.114094450639838,2.464035207206916e-6,9.092520661853634e-4
ENSG00000214988,0.850984621368811,-0.04729940604234142,0.8295386209732689,-0.43944894354677155,11.105174268475322,2.4880067237005344e-6,9.092520661853634e-4
ENSG00000273319,1.272201508134057,0.08261182427653685,1.4141275960297586,3.0685952346045986,11.095431910611245,2.5144593283439166e-6,9.092520661853634e-4
ENSG00000229806,1.1962606645836742,0.22521853180064524,1.4508074957379833,-0.8932618390555654,11.059841631973654,2.613554703736514e-6,9.3054610013191e-4
ENSG00000139351,0.8499043019429048,-0.025497680379846538,0.8544284815549164,1.7606690488543393,11.023517596408286,2.7188005730415757e-6,9.325976473023122e-4
ENSG00000200869,1.3562709572661469,-0.038962782115751424,1.2164999972641086,-0.7748878593722868,11.013821092769051,2.747618855926228e-6,9.325976473023122e-4
ENSG00000225938,0.29941330448556,-0.3279807789140369,0.7965018501117898,-1.037254816041147,10.998008010883412,2.7952851320006446e-6,9.325976473023122e-4
ENSG00000087903,0.3519154780031734,-0.1919203278418014,0.5727265704943587,3.3669673582612476,10.992377428653754,2.8124604257081196e-6,9.325976473023122e-4
ENSG00000233008,1.126911255689291,0.030804769476222914,0.9544209539698342,-0.8040385788702975,10.98965522923468,2.8208026319475373e-6,9.325976473023122e-4
ENSG00000263982,0.9988373647892246,0.23962251689460234,1.4194561594453288,-2.072594202108783,10.935052803601414,2.9935629681028124e-6,9.757750390253998e-4
ENSG00000252015,1.3582479136936743,-0.10414581427550451,1.0192662230737284,-2.1084547707382004,10.881202789164085,3.1745108066739874e-6,0.00100906505011936
ENSG00000255928,1.2354147560540105,0.0709304197796306,0.9332948033085144,-0.8583486754325811,10.866936470941246,3.2242901385257747e-6,0.00100906505011936
ENSG00000266385,1.0841504998970775,-0.11123134343135571,0.7214542913423757,-0.3022881820364252,10.850585841869338,3.2823214139893895e-6,0.00100906505011936
ENSG00000239570,1.222846380507882,0.09760222564434583,1.3289178210119954,-1.751004800740435,10.85053959065011,3.282487068355086e-6,0.00100906505011936
ENSG00000229017,0.7436423972699407,-0.08837579592469368,0.5863402111610085,0.32836013677107473,10.834088126461578,3.3419537309665586e-6,0.00100906505011936
ENSG00000239247,1.453751333457895,0.2561148183240652,1.2912124454382605,0.9831895237183653,10.8298908115378,3.357300646380794e-6,0.00100906505011936
ENSG00000168306,0.33663859824983244,-0.24036073517988837,0.522143171431225,1.5447429745515011,10.756350637359677,3.6381534660063715e-6,0.001078622932733782
ENSG00000250243,1.4571512003093685,0.03314559834075485,1.255363615272882,-0.3579588623122966,10.733599135959977,3.729804509590651e-6,0.001078622932733782
ENSG00000100902,0.6805192173941812,-0.12061245534694842,0.41266667928163153,0.4838853309600361,10.7244475919578,3.7673304405938546e-6,0.001078622932733782
ENSG00000226524,0.7711045206569606,-0.04688930210361203,0.6584830317119276,1.4061575707594371,10.722550626436886,3.7751569611302054e-6,0.001078622932733782
ENSG00000229154,1.1067351792521687,-0.06375889184062503,0.921713693257938,0.6890549804819571,10.684215848459711,3.93691857706792e-6,0.0010955254190334073
ENSG00000248544,0.8242086901991468,-0.03711058059472798,0.6308893177888244,-0.22656689907517524,10.678153865121779,3.963137630336068e-6,0.0010955254190334073
ENSG00000258637,1.025521008838298,-0.41991346212910396,0.7626673781174184,-1.7472690932205366,10.67511984803289,3.976326975707826e-6,0.0010955254190334073
ENSG00000243197,0.9829374554097507,-0.072902801393045,0.9493577142404925,0.2577228710778324,10.663818672902375,4.0258497282009395e-6,0.0010961204736441687
ENSG00000226533,1.3675526147730002,-0.05642363229701281,1.2355158401045,-0.21056878013575056,10.641386767770394,4.126018197323741e-6,0.0011103306876821318
ENSG00000152763,0.3495406269649367,-0.10814758082522051,0.16420487642642836,0.9816397821244635,10.619261260762336,4.22730676194311e-6,0.0011119774770712242
ENSG00000259972,0.6675376564274539,-0.10323639599975026,0.42022286563780575,0.4369017360905809,10.619061232728646,4.228233936061346e-6,0.0011119774770712242
ENSG00000271344,0.9222727535213617,0.11824994640992643,0.6834480610812314,1.1886133550443516,10.60466904646651,4.295491572919669e-6,0.0011169726008098864
ENSG00000256304,1.0213096821631282,-0.033765447594445004,0.9310577437498505,1.0045896166486812,10.57665782462163,4.429536060838412e-6,0.0011338037452237686
ENSG00000270061,1.0743752936706583,-0.013901380604913508,0.8622486831417339,0.044556171236915,10.570779925873973,4.458200787078725e-6,0.0011338037452237686
ENSG00000258783,0.9963440261601312,-0.31416725174075183,0.9543099940288009,-1.4661795565447644,10.554056092380549,4.54079601758408e-6,0.0011369397230950107
ENSG00000226174,0.32593401493694607,0.05116614125336492,0.5171280163275433,0.4491054489002731,10.543335857356723,4.594559187239315e-6,0.0011369397230950107
ENSG00000185499,0.6731115967784232,0.05803277646834861,1.175908037061428,0.6488001490771588,10.538719149377467,4.617911851139913e-6,0.0011369397230950107
ENSG00000271959,1.4029081298525823,0.04996450285756695,1.6648553212335946,-0.7277232330400831,10.517630365275023,4.726132707757287e-6,0.0011513356763750199
ENSG00000248965,1.4268357856014522,0.01135404172241,1.2958035329789463,-2.0015104300668085,10.50135612475613,4.811410699823246e-6,0.0011599008106875977
ENSG00000253582,1.1353567847968549,0.0529439860000724,1.0227991932986311,-0.8431491955915482,10.4576034598069,5.048534652534319e-6,0.0011895632371314224
ENSG00000262001,0.8136687216443271,-0.1960850944807759,0.6313184637411096,1.2420102869359142,10.4555042288535,5.060206581288434e-6,0.0011895632371314224
ENSG00000249848,1.331676107976801,0.022952557310905165,1.2105502205708814,-1.2103295152281255,10.450408152751177,5.088655769606828e-6,0.0011895632371314224
ENSG00000260229,1.039281184719052,-0.115251895156763,1.251908613096394,-1.0093492634757137,10.423937322501764,5.239074140998527e-6,0.001212478928451289
ENSG00000234661,0.550567684135058,-0.20423723986939682,0.49556873021943226,-0.6590923861816972,10.39478820049797,5.409960242244613e-6,0.0012396307909531396
ENSG00000244119,0.7932104699891979,-0.14027034729615367,0.6317486278946182,0.08326710591107571,10.343289554870301,5.725876322351159e-6,0.0012991564287075771
ENSG00000141469,0.4465195302840403,-0.5373066771963799,1.1154838859551195,4.242215551843305,10.329775249372595,5.811850258623373e-6,0.001305860684808939
ENSG00000258419,1.3508938888134088,-0.10811594722826796,0.9792017819719808,-1.7413415789696705,10.283004934036342,6.119673068305989e-6,0.0013618037867288992
ENSG00000207497,1.2906898328124348,0.0646325019819972,1.4121841990893904,-1.5397535524309562,10.26206016706556,6.262858886369389e-6,0.0013768861864883028
ENSG00000235432,1.0076738998875394,-0.11668175539068089,0.8688212081692404,-1.5728905099189714,10.255782034910974,6.3064397773737246e-6,0.0013768861864883028
ENSG00000090920,-0.12344648343373275,-0.2645835896068255,1.475106582956641,2.7662140275606832,10.229126952040179,6.494938888192974e-6,0.001404788511116355
ENSG00000273218,1.0669718816856089,0.20894732527480867,1.002938960136852,1.5314516370539364,10.207707199472399,6.65056799388874e-6,0.0014179594683932165
ENSG00000239291,0.9139095588001602,0.07116496825522096,0.8618362815142636,0.40780851039751215,10.203934146646128,6.678372814884008e-6,0.0014179594683932165
ENSG00000269873,0.8297811889328858,-0.16850753890493572,0.7755309983628131,-1.324816562306688,10.169066540516612,6.940994503730541e-6,0.0014244023085958086
ENSG00000214688,0.2339362549293149,-0.3633712608812001,1.1617928393683243,0.012147276040721217,10.166143385508414,6.963484058832642e-6,0.0014244023085958086
ENSG00000140455,0.40030701996276435,-0.09218356120415114,0.38386991396700115,2.4393798019622723,10.164872632061611,6.973283848972759e-6,0.0014244023085958086
ENSG00000222872,0.821572991790451,-0.413216038874143,0.7365796684571134,-2.068359590899239,10.163311325452216,6.985343562140734e-6,0.0014244023085958086
ENSG00000267222,1.1469092118682216,0.21404821572832242,1.4267935863306853,0.07426448966163028,10.158879129702346,7.019694245225955e-6,0.0014244023085958086
ENSG00000269836,1.215967053027198,-0.08196684238900416,0.7276708406337947,-1.4849149465508966,10.14351172429078,7.140133986283792e-6,0.0014244023085958086
ENSG00000228972,1.2506718566401018,-0.06014564827598748,0.9583724479903789,-0.7341893856450563,10.128709068618052,7.258138123585766e-6,0.0014244023085958086
ENSG00000233559,1.0540638823945616,-0.04943290192180838,1.0939731216665816,1.0681325554925816,10.122939229747791,7.304670633801733e-6,0.0014244023085958086
ENSG00000244327,1.163101608788105,-0.08544977962284123,0.7377293095122514,-1.3471506454140896,10.108589839969634,7.421717506259841e-6,0.0014244023085958086
ENSG00000272054,0.6943570447858985,-0.07120594445066772,0.4472078396481531,1.2134023097969078,10.107797460841118,7.42823626988657e-6,0.0014244023085958086
ENSG00000196668,0.8537844330122635,0.18764615731223036,0.6629005206178231,1.173339878837639,10.107605311713407,7.429817925392543e-6,0.0014244023085958086
ENSG00000266513,1.089810101854642,0.0024624717529540406,0.6928833867703352,-0.5378112541716955,10.103345423923784,7.464970990577752e-6,0.0014244023085958086
ENSG00000196074,0.586350085597089,-0.14286038343269397,0.532115926406211,3.1721562060057336,10.098057911580629,7.508839893215601e-6,0.0014244023085958086
ENSG00000236095,1.1645606132894726,0.17590807348049442,0.9817370409959091,-0.6964749968523131,10.054065609557592,7.884166330920053e-6,0.0014559085226761026
ENSG00000233012,0.7971315889683932,-0.05773401457152435,0.726042058907196,0.3986234702979621,10.052010244225103,7.902162141359705e-6,0.0014559085226761026
ENSG00000134668,1.491158903471836,0.23058039373113207,0.15739908762167806,0.5146771618072481,10.04810086090646,7.936506420820499e-6,0.0014559085226761026
ENSG00000226367,0.9532225157088399,0.0021366042345790457,0.8501229887553272,-0.30319688219618524,10.044650966022953,7.966940329390918e-6,0.0014559085226761026
ENSG00000266717,0.8891200727207416,0.08070330470264814,0.8823773603149953,-0.6923763305044353,10.032965070480277,8.070915871635145e-6,0.0014559085226761026
ENSG00000100767,0.31424370340850527,-0.39822703886750527,0.9009831784816354,3.8999004894048728,10.031496655965643,8.084078520323177e-6,0.0014559085226761026
ENSG00000201289,1.200145332264147,0.06510651507246415,1.31108734166252,-1.5541413798226027,10.028024233631228,8.115291856078177e-6,0.0014559085226761026
ENSG00000264000,1.2216822378832666,0.0664292532295183,1.1920213753237348,-1.8615038024651933,10.007906317914255,8.298561799921162e-6,0.0014773355056582726
ENSG00000231970,1.0525874620681706,0.4256308679043661,1.1068633630756952,-1.015033070334447,9.991310128639238,8.452919955067277e-6,0.0014863342930026614
ENSG00000232043,0.4837732455408892,-0.304507837090952,0.08638304214043302,-0.05809628503024361,9.976177797174763,8.596211415563082e-6,0.0014863342930026614
ENSG00000227248,1.523378947543463,0.19164910094286586,1.5497362534220906,0.34209245820517886,9.972656132582799,8.629912277842617e-6,0.0014863342930026614
ENSG00000248791,0.8584040614190643,0.2650748377618816,0.9596785508746088,-1.0289720308133024,9.96886121957827,8.666378683762e-6,0.0014863342930026614
ENSG00000226632,0.7979569500358471,-0.24090970922424385,0.6338992240816437,-0.1177454961437116,9.968461393421295,8.670229855911475e-6,0.0014863342930026614
ENSG00000176732,0.6714125293358562,-0.1474633980796657,0.5461175939602625,-0.400402024635882,9.956608418424437,8.785194419195236e-6,0.0014886871510250857
ENSG00000224192,1.2741652737030813,0.464371475606036,1.596270526172246,-0.3266300124962882,9.941268202095204,8.936291275466271e-6,0.0014886871510250857
ENSG00000253336,0.6584833391517347,-0.011479459737705438,0.6137480405613147,-0.06675992858033146,9.928589405427882,9.063170420004646e-6,0.0014886871510250857
ENSG00000223653,0.8131908076096943,-0.10785946996458284,0.6094508685294244,-0.5429508435925078,9.927864061626138,9.070484322414188e-6,0.0014886871510250857
ENSG00000181856,0.8728775745228007,0.06669963840817622,0.7986110713901982,0.9483001819556028,9.91600923265453,9.190876548244653e-6,0.0014886871510250857
ENSG00000215022,0.8505278853625683,0.017563566339846556,0.6937857311428403,1.5555873126014013,9.915319966847367,9.197926281365595e-6,0.0014886871510250857
ENSG00000264304,0.8629175000898889,0.29373926707714887,1.0620956309582175,0.9909746633743464,9.911992696624415,9.23203477170163e-6,0.0014886871510250857
ENSG00000224348,1.4366034557761367,0.1416206937339088,1.2791466553305393,-0.05267931400482882,9.90574109101365,9.296470036318433e-6,0.0014886871510250857
ENSG00000199933,0.8273938953658495,-0.07101749632792127,1.0260522663793288,-0.7976764147523527,9.896754047496367,9.389902959071071e-6,0.0014886871510250857
ENSG00000222810,1.183506855301562,-0.008128982879099939,1.0364248964992748,-1.4758133852535036,9.892692825457084,9.432438287831643e-6,0.0014886871510250857
ENSG00000263641,1.4694521018223705,0.723350718715707,1.3476024939559854,-2.0251709479112803,9.87986209023008,9.568115294562938e-6,0.0014886871510250857
ENSG00000262700,0.8419773650638406,-0.14220102709396212,0.7317780516526387,0.3572257710294093,9.873377590852982,9.637439323339129e-6,0.0014886871510250857
ENSG00000264083,0.73789821305606,-0.38963449798023614,0.4254874892476249,-1.1409625100733405,9.870910252576708,9.663951140688119e-6,0.0014886871510250857
ENSG00000213409,0.8867843684184635,0.17570739466864202,0.7771348245227628,-0.038175571328968004,9.86880795057099,9.686599209712729e-6,0.0014886871510250857
ENSG00000263657,0.9831853356919475,-0.015519340170552448,0.9759529125711064,0.3928441206240998,9.867728366591233,9.69825055374806e-6,0.0014886871510250857
ENSG00000232485,0.6348460776492464,-0.20898432226641347,0.6229422713280848,-1.5946862235035875,9.866348429087868,9.713164231291879e-6,0.0014886871510250857
ENSG00000234459,1.0708650692861472,-0.002412781126381457,0.9208068742814103,-1.2133975615078034,9.857476269879234,9.809609621542634e-6,0.0014935776017852708
ENSG00000048462,0.9746261844937594,-0.5883634503220814,1.3086410740435601,-1.850397300647439,9.849680165375215,9.895162608074596e-6,0.001496756524435754
ENSG00000259392,1.1746001748364876,0.013811665402297096,1.0315232065241846,-1.3121946056702847,9.835091271972395,1.0057305733096379e-5,0.0015061390019686953
ENSG00000121310,0.5402071545872608,0.06655542855249909,0.6104578706713983,5.003484359831069,9.832414334226545,1.0087350183863274e-5,0.0015061390019686953
ENSG00000266876,1.267878997846448,0.2488768976926082,0.7101179035471549,-1.5480486835661809,9.787649502490337,1.0603534619279634e-5,0.0015581774411296868
ENSG00000223401,1.2456004472293358,0.1446719499761754,1.327589122272756,-1.235819519679675,9.787235525487247,1.0608431714098839e-5,0.0015581774411296868
ENSG00000259946,0.9891195469023516,-0.09344466318095401,0.5585404025941817,-0.06366097907021065,9.784751738693055,1.0637861802639698e-5,0.0015581774411296868
ENSG00000224543,0.417475579109504,-0.22908254148721516,0.10832612880163138,1.584243894218559,9.773677072698993,1.077009957243492e-5,0.0015643813544102244
ENSG00000139800,0.33400887044113625,-0.2828510358910387,0.6181798190943434,1.5379481678314084,9.769914300327684,1.081540926870483e-5,0.0015643813544102244
ENSG00000245156,0.6657947674429605,0.00684462304417008,0.8723443221495197,-0.16532422414721828,9.755812777806884,1.0986947949506892e-5,0.0015701099183687585
ENSG00000228729,0.9209109556728458,-0.17143460444989111,0.9466917098094709,-0.33035024883506653,9.743475500594636,1.113929714751687e-5,0.0015701099183687585
ENSG00000259358,0.9896126938799826,-0.4521443166644302,0.6741080471770624,0.29986403884942914,9.739663371668136,1.1186805740931101e-5,0.0015701099183687585
ENSG00000250422,1.333943330696396,0.1077358139837618,1.1203403787388613,-0.419619218534989,9.735310733093623,1.1241302828986928e-5,0.0015701099183687585
ENSG00000119326,0.41589199146117384,-0.13077989550831604,0.2198530726827639,2.463959006089268,9.735111717194268,1.1243801056299238e-5,0.0015701099183687585
ENSG00000250692,0.7023318077040999,0.2153734701857624,0.8194093854608778,-1.6386693095499232,9.733657177239866,1.1262076932515834e-5,0.0015701099183687585
ENSG00000262529,1.183713162140511,0.30583243787166936,1.0090440703805197,-0.4794896503296404,9.715212464003567,1.1496471163825166e-5,0.0015848357378558618
ENSG00000233382,0.3251946332469217,-0.24314166321525604,0.3039059713832046,-0.003698879059967389,9.705398534698192,1.1623205034044578e-5,0.0015848357378558618
ENSG00000072840,0.29484176970942516,-0.15144011296015022,0.4881685836449598,2.5779971990492103,9.702063187364258,1.1666599832766812e-5,0.0015848357378558618
ENSG00000215452,0.7080354480678921,0.0013233493048789324,0.45156406818452083,0.5420291745879929,9.697406432237488,1.1727463081724876e-5,0.0015848357378558618
ENSG00000263603,0.9386492731218683,0.015730555813509933,0.8177789418742754,1.8720152193345452,9.696590507132218,1.1738160375659067e-5,0.0015848357378558618
ENSG00000260744,0.7121583965760309,-0.22868051587749413,0.6064130903318755,-0.49612595680444493,9.69351413401559,1.1778583023428607e-5,0.0015848357378558618
ENSG00000132793,0.37208037593904913,0.01355097032204211,0.7432039667421159,2.3861839044740547,9.681755134103026,1.1934403968856804e-5,0.001596519717059266
ENSG00000157423,0.4458870021305036,-0.05924920935647091,0.341092033141356,2.993882809579852,9.669177681374832,1.2103395392437308e-5,0.0016098211469377966
ENSG00000224682,1.1399331944363869,0.2709566168959859,0.955904306165973,-0.0941698121274971,9.65633355336548,1.2278485911953762e-5,0.0016134236698633346
ENSG00000238790,1.0324168947786667,-0.3941671305366683,0.7345781184632892,-1.865143331076015,9.647455007972793,1.2401023776503741e-5,0.0016134236698633346
ENSG00000121318,0.6555406206580089,-0.40115221011338537,0.4797667945074568,-2.0147708000057944,9.642679780433006,1.2467443754781011e-5,0.0016134236698633346
ENSG00000260084,0.9712106882054564,0.11388926132391719,0.9930051716877213,0.4920096194682334,9.6267731226889,1.269131897582293e-5,0.0016134236698633346
ENSG00000224731,0.9429898821610367,0.10952681859124114,1.023077666919802,1.2549549402565598,9.626346999860663,1.2697372349880928e-5,0.0016134236698633346
ENSG00000272381,1.1107757883663025,0.15822236294216402,0.9978959877256275,-0.8541788350293655,9.623323178845084,1.2740412403606917e-5,0.0016134236698633346
ENSG00000157184,0.18598568892188164,-0.25350820140827346,0.361036759114817,2.4209451523675467,9.620235616957949,1.2784513047914255e-5,0.0016134236698633346
ENSG00000237738,1.0136944221389326,0.15345749107514234,1.0466842016005036,-1.4933074535223876,9.616097691621043,1.2843860281487412e-5,0.0016134236698633346
ENSG00000207525,0.9484111517811263,-0.06710457758428874,1.013410163587563,-1.7860671356304285,9.614598544877811,1.2865430619193755e-5,0.0016134236698633346
